Segment,Day,From,To,AvgSpeed,BusCount
Shaul1,19,16:15:00,16:30:00,16.641675576735953,20
Shaul2,19,16:15:00,16:30:00,23.665132976537425,17
Shaul3,19,16:15:00,16:30:00,0,5
Shaul4,19,16:15:00,16:30:00,8.420454720182981,17
Shaul1,19,16:30:00,16:45:00,18.04249001922214,15
Shaul2,19,16:30:00,16:45:00,25.198984187979658,19
Shaul3,19,16:30:00,16:45:00,0,8
Shaul4,19,16:30:00,16:45:00,9.623376823066263,15
Shaul1,19,16:45:00,17:00:00,17.25803393142987,19
Shaul2,19,16:45:00,17:00:00,26.29459219615269,13
Shaul3,19,16:45:00,17:00:00,0,5
Shaul4,19,16:45:00,17:00:00,6.736363776146385,17
Shaul1,19,17:00:00,17:15:00,22.051932245715953,27
Shaul2,19,17:00:00,17:15:00,26.294592196152685,20
Shaul3,19,17:00:00,17:15:00,0,7
Shaul4,19,17:00:00,17:15:00,8.019480685888553,21
Shaul1,19,17:15:00,17:30:00,22.33392626420337,28
Shaul2,19,17:15:00,17:30:00,26.294592196152685,25
Shaul3,19,17:15:00,17:30:00,0,4
Shaul4,19,17:15:00,17:30:00,8.420454720182981,26
Shaul1,19,17:30:00,17:45:00,25.887050897144807,12
Shaul2,19,17:30:00,17:45:00,26.29459219615269,11
Shaul3,19,17:30:00,17:45:00,0,4
Shaul4,19,17:30:00,17:45:00,7.217532617299697,17
Shaul1,19,17:45:00,18:00:00,15.91574240342977,19
Shaul2,19,17:45:00,18:00:00,26.294592196152685,14
Shaul3,19,17:45:00,18:00:00,0,6
Shaul4,19,17:45:00,18:00:00,7.217532617299698,20
Shaul1,19,18:00:00,18:15:00,16.39513223485838,24
Shaul2,19,18:00:00,18:15:00,21.71295870742911,18
Shaul3,19,18:00:00,18:15:00,0,5
Shaul4,19,18:00:00,18:15:00,7.618506651594124,16
Shaul1,19,18:15:00,18:30:00,18.552386476287115,22
Shaul2,19,18:15:00,18:30:00,26.294592196152685,16
Shaul3,19,18:15:00,18:30:00,0,6
Shaul4,19,18:15:00,18:30:00,7.217532617299697,17
Shaul1,19,18:30:00,18:45:00,21.572542414287344,20
Shaul2,19,18:30:00,18:45:00,24.416407039284643,15
Shaul3,19,18:30:00,18:45:00,0,4
Shaul4,19,18:30:00,18:45:00,8.420454720182981,11
Shaul1,19,18:45:00,19:00:00,20.85345766714443,24
Shaul2,19,18:45:00,19:00:00,23.66513297653742,20
Shaul3,19,18:45:00,19:00:00,0,7
Shaul4,19,18:45:00,19:00:00,6.415584548710842,16
Shaul1,19,19:00:00,19:15:00,25.88705089714481,15
Shaul2,19,19:00:00,19:15:00,24.651180183893146,16
Shaul3,19,19:00:00,19:15:00,0,7
Shaul4,19,19:00:00,19:15:00,7.6987014584530105,17
Shaul1,19,19:15:00,19:30:00,22.651169535001706,17
Shaul2,19,19:15:00,19:30:00,21.912160163460573,13
Shaul3,19,19:15:00,19:30:00,0,4
Shaul4,19,19:15:00,19:30:00,6.415584548710842,12
Shaul1,19,19:30:00,19:45:00,24.710366765456403,19
Shaul2,19,19:30:00,19:45:00,26.294592196152692,14
Shaul3,19,19:30:00,19:45:00,0,6
Shaul4,19,19:30:00,19:45:00,6.682900571573793,17
Shaul1,19,19:45:00,20:00:00,12.943525448572403,11
Shaul2,19,19:45:00,20:00:00,26.294592196152692,10
Shaul3,19,19:45:00,20:00:00,0,6
Shaul4,19,19:45:00,20:00:00,0,8
Shaul1,19,20:00:00,20:15:00,25.887050897144807,15
Shaul2,19,20:00:00,20:15:00,26.294592196152692,11
Shaul3,19,20:00:00,20:15:00,0,5
Shaul4,19,20:00:00,20:15:00,8.420454720182981,10
Shaul1,19,20:15:00,20:30:00,25.887050897144807,11
Shaul2,19,20:15:00,20:30:00,26.294592196152692,12
Shaul3,19,20:15:00,20:30:00,0,6
Shaul4,19,20:15:00,20:30:00,9.623376823066263,15
Shaul1,19,20:30:00,20:45:00,23.298345807430326,18
Shaul2,19,20:30:00,20:45:00,26.294592196152692,15
Shaul3,19,20:30:00,20:45:00,0,7
Shaul4,19,20:30:00,20:45:00,9.623376823066263,13
Shaul1,19,20:45:00,21:00:00,25.887050897144807,12
Shaul2,19,20:45:00,21:00:00,0,10
Shaul3,19,20:45:00,21:00:00,0,5
Shaul4,19,20:45:00,21:00:00,8.420454720182981,10
Shaul1,19,21:00:00,21:15:00,25.887050897144807,16
Shaul2,19,21:00:00,21:15:00,26.294592196152692,12
Shaul3,19,21:00:00,21:15:00,0,5
Shaul4,19,21:00:00,21:15:00,6.415584548710842,13
Shaul1,19,21:15:00,21:30:00,0,5
Shaul2,19,21:15:00,21:30:00,26.294592196152692,3
Shaul3,19,21:15:00,21:30:00,0,2
Shaul4,19,21:15:00,21:30:00,9.623376823066263,9
Shaul1,19,21:30:00,21:45:00,19.415288172858606,10
Shaul2,19,21:30:00,21:45:00,0,8
Shaul3,19,21:30:00,21:45:00,0,1
Shaul4,19,21:30:00,21:45:00,9.623376823066263,8
Shaul1,19,21:45:00,22:00:00,25.887050897144807,12
Shaul2,19,21:45:00,22:00:00,21.912160163460573,10
Shaul3,19,21:45:00,22:00:00,0,1
Shaul4,19,21:45:00,22:00:00,7.217532617299697,7
Shaul1,19,22:00:00,22:15:00,25.887050897144807,9
Shaul2,19,22:00:00,22:15:00,26.294592196152692,5
Shaul4,19,22:00:00,22:15:00,0,7
Shaul1,19,22:15:00,22:30:00,25.887050897144807,9
Shaul2,19,22:15:00,22:30:00,26.294592196152692,9
Shaul3,19,22:15:00,22:30:00,0,3
Shaul4,19,22:15:00,22:30:00,9.623376823066263,7
Shaul1,19,22:30:00,22:45:00,25.887050897144807,8
Shaul2,19,22:30:00,22:45:00,23.007768171633604,7
Shaul3,19,22:30:00,22:45:00,0,3
Shaul4,19,22:30:00,22:45:00,9.623376823066263,9
Shaul1,19,22:45:00,23:00:00,25.887050897144807,6
Shaul2,19,22:45:00,23:00:00,26.294592196152692,3
Shaul3,19,22:45:00,23:00:00,0,2
Shaul4,19,22:45:00,23:00:00,4.811688411533131,6
Shaul1,19,23:00:00,23:15:00,0,10
Shaul2,19,23:00:00,23:15:00,26.294592196152692,4
Shaul3,19,23:00:00,23:15:00,0,4
Shaul4,19,23:00:00,23:15:00,4.811688411533131,5
Shaul1,19,23:15:00,23:30:00,25.887050897144807,6
Shaul2,19,23:15:00,23:30:00,26.294592196152692,4
Shaul4,19,23:15:00,23:30:00,9.623376823066263,7
Shaul1,19,23:30:00,23:45:00,0,7
Shaul2,19,23:30:00,23:45:00,23.007768171633604,7
Shaul3,19,23:30:00,23:45:00,0,2
Shaul4,19,23:30:00,23:45:00,9.623376823066263,7
Shaul1,19,23:45:00,23:59:00,0,3
Shaul2,19,23:45:00,23:59:00,26.294592196152692,2
Shaul4,19,23:45:00,23:59:00,0,4
Shaul1,17,00:00:00,00:15:00,25.887050897144807,6
Shaul2,17,00:00:00,00:15:00,0,4
Shaul3,17,00:00:00,00:15:00,0,1
Shaul4,17,00:00:00,00:15:00,0,3
Shaul1,17,00:15:00,00:30:00,0,6
Shaul2,17,00:15:00,00:30:00,26.294592196152692,4
Shaul3,17,00:15:00,00:30:00,0,3
Shaul4,17,00:15:00,00:30:00,0,3
Shaul1,17,00:30:00,00:45:00,0,3
Shaul2,17,00:30:00,00:45:00,0,2
Shaul4,17,00:30:00,00:45:00,0,1
Shaul1,17,05:00:00,05:15:00,0,1
Shaul2,17,05:00:00,05:15:00,0,1
Shaul3,17,05:00:00,05:15:00,0,1
Shaul1,17,05:15:00,05:30:00,0,3
Shaul2,17,05:15:00,05:30:00,0,3
Shaul3,17,05:15:00,05:30:00,0,1
Shaul4,17,05:15:00,05:30:00,0,2
Shaul1,17,05:30:00,05:45:00,0,11
Shaul2,17,05:30:00,05:45:00,26.294592196152692,5
Shaul3,17,05:30:00,05:45:00,0,3
Shaul4,17,05:30:00,05:45:00,9.623376823066263,6
Shaul1,17,05:45:00,06:00:00,0,9
Shaul2,17,05:45:00,06:00:00,0,8
Shaul3,17,05:45:00,06:00:00,0,1
Shaul4,17,05:45:00,06:00:00,0,8
Shaul1,17,06:00:00,06:15:00,19.415288172858606,15
Shaul2,17,06:00:00,06:15:00,26.294592196152692,11
Shaul3,17,06:00:00,06:15:00,0,5
Shaul4,17,06:00:00,06:15:00,9.623376823066263,11
Shaul1,17,06:15:00,06:30:00,25.887050897144807,16
Shaul2,17,06:15:00,06:30:00,0,14
Shaul3,17,06:15:00,06:30:00,0,1
Shaul4,17,06:15:00,06:30:00,9.623376823066263,10
Shaul1,17,06:30:00,06:45:00,25.887050897144807,15
Shaul2,17,06:30:00,06:45:00,26.294592196152692,14
Shaul3,17,06:30:00,06:45:00,0,6
Shaul4,17,06:30:00,06:45:00,9.623376823066263,21
Shaul1,17,06:45:00,07:00:00,19.415288172858606,15
Shaul2,17,06:45:00,07:00:00,26.294592196152692,22
Shaul3,17,06:45:00,07:00:00,0,4
Shaul4,17,06:45:00,07:00:00,4.811688411533131,18
Shaul1,17,07:00:00,07:15:00,23.729796655716072,21
Shaul2,17,07:00:00,07:15:00,26.294592196152692,21
Shaul3,17,07:00:00,07:15:00,0,5
Shaul4,17,07:00:00,07:15:00,0,20
Shaul1,17,07:15:00,07:30:00,24.448881402858984,26
Shaul2,17,07:15:00,07:30:00,26.294592196152692,24
Shaul3,17,07:15:00,07:30:00,0,10
Shaul4,17,07:15:00,07:30:00,8.420454720182981,25
Shaul1,17,07:30:00,07:45:00,22.356998502079605,21
Shaul2,17,07:30:00,07:45:00,26.294592196152692,15
Shaul3,17,07:30:00,07:45:00,0,5
Shaul4,17,07:30:00,07:45:00,8.420454720182981,17
Shaul1,17,07:45:00,08:00:00,24.037975833063033,23
Shaul2,17,07:45:00,08:00:00,26.29459219615269,26
Shaul3,17,07:45:00,08:00:00,0,4
Shaul4,17,07:45:00,08:00:00,9.623376823066263,18
Shaul1,17,08:00:00,08:15:00,24.448881402858984,24
Shaul2,17,08:00:00,08:15:00,26.294592196152685,25
Shaul3,17,08:00:00,08:15:00,0,9
Shaul4,17,08:00:00,08:15:00,9.623376823066263,19
Shaul1,17,08:15:00,08:30:00,25.887050897144807,18
Shaul2,17,08:15:00,08:30:00,24.651180183893146,20
Shaul3,17,08:15:00,08:30:00,0,8
Shaul4,17,08:15:00,08:30:00,9.623376823066263,20
Shaul1,17,08:30:00,08:45:00,21.033228853930158,18
Shaul2,17,08:30:00,08:45:00,26.294592196152692,19
Shaul3,17,08:30:00,08:45:00,0,8
Shaul4,17,08:30:00,08:45:00,7.7521646630256,19
Shaul1,17,08:45:00,09:00:00,25.88705089714481,16
Shaul2,17,08:45:00,09:00:00,26.294592196152692,13
Shaul3,17,08:45:00,09:00:00,0,8
Shaul4,17,08:45:00,09:00:00,9.623376823066263,19
Shaul1,17,09:00:00,09:15:00,25.887050897144807,12
Shaul2,17,09:00:00,09:15:00,26.294592196152692,8
Shaul3,17,09:00:00,09:15:00,0,2
Shaul4,17,09:00:00,09:15:00,0,5
Shaul1,17,09:15:00,09:30:00,0,2
Shaul2,17,09:15:00,09:30:00,0,1
Shaul3,17,09:15:00,09:30:00,0,2
Shaul4,17,09:15:00,09:30:00,0,2
Shaul1,17,09:30:00,09:45:00,25.887050897144807,2
Shaul2,17,09:30:00,09:45:00,0,4
Shaul3,17,09:30:00,09:45:00,0,1
Shaul4,17,09:30:00,09:45:00,0,3
Shaul2,17,09:45:00,10:00:00,26.294592196152692,2
Shaul4,17,09:45:00,10:00:00,0,1
Shaul1,17,10:00:00,10:15:00,19.415288172858606,8
Shaul2,17,10:00:00,10:15:00,0,8
Shaul3,17,10:00:00,10:15:00,0,3
Shaul4,17,10:00:00,10:15:00,0,8
Shaul1,17,10:15:00,10:30:00,12.943525448572403,8
Shaul2,17,10:15:00,10:30:00,26.294592196152692,11
Shaul3,17,10:15:00,10:30:00,0,7
Shaul4,17,10:15:00,10:30:00,9.623376823066263,14
Shaul1,17,10:30:00,10:45:00,22.651169535001706,9
Shaul2,17,10:30:00,10:45:00,26.294592196152692,8
Shaul3,17,10:30:00,10:45:00,0,6
Shaul4,17,10:30:00,10:45:00,9.623376823066263,6
Shaul1,17,10:45:00,11:00:00,0,8
Shaul2,17,10:45:00,11:00:00,26.294592196152692,13
Shaul3,17,10:45:00,11:00:00,0,6
Shaul4,17,10:45:00,11:00:00,0,10
Shaul1,17,11:00:00,11:15:00,22.651169535001706,18
Shaul2,17,11:00:00,11:15:00,24.41640703928464,17
Shaul3,17,11:00:00,11:15:00,0,3
Shaul4,17,11:00:00,11:15:00,9.623376823066263,15
Shaul1,17,11:15:00,11:30:00,0,16
Shaul2,17,11:15:00,11:30:00,26.294592196152692,15
Shaul3,17,11:15:00,11:30:00,0,7
Shaul4,17,11:15:00,11:30:00,6.950216594436746,20
Shaul1,17,11:30:00,11:45:00,23.729796655716072,14
Shaul2,17,11:30:00,11:45:00,21.912160163460577,11
Shaul3,17,11:30:00,11:45:00,0,4
Shaul4,17,11:30:00,11:45:00,8.661039140759637,15
Shaul1,17,11:45:00,12:00:00,25.887050897144807,23
Shaul2,17,11:45:00,12:00:00,24.83378151858865,19
Shaul3,17,11:45:00,12:00:00,0,6
Shaul4,17,11:45:00,12:00:00,9.623376823066263,17
Shaul1,17,12:00:00,12:15:00,25.887050897144807,19
Shaul2,17,12:00:00,12:15:00,24.83378151858865,19
Shaul3,17,12:00:00,12:15:00,0,6
Shaul4,17,12:00:00,12:15:00,8.019480685888553,21
Shaul1,17,12:15:00,12:30:00,25.887050897144807,20
Shaul2,17,12:15:00,12:30:00,23.372970841024614,20
Shaul3,17,12:15:00,12:30:00,0,3
Shaul4,17,12:15:00,12:30:00,7.057143003581925,21
Shaul1,17,12:30:00,12:45:00,22.188900768981263,17
Shaul2,17,12:30:00,12:45:00,21.912160163460573,14
Shaul3,17,12:30:00,12:45:00,0,6
Shaul4,17,12:30:00,12:45:00,9.623376823066263,18
Shaul1,17,12:45:00,13:00:00,22.651169535001706,20
Shaul2,17,12:45:00,13:00:00,26.29459219615269,18
Shaul3,17,12:45:00,13:00:00,0,12
Shaul4,17,12:45:00,13:00:00,9.623376823066263,20
Shaul1,17,13:00:00,13:15:00,22.651169535001703,24
Shaul2,17,13:00:00,13:15:00,26.294592196152685,21
Shaul3,17,13:00:00,13:15:00,0,6
Shaul4,17,13:00:00,13:15:00,9.623376823066264,22
Shaul1,17,13:15:00,13:30:00,22.90008348593579,23
Shaul2,17,13:15:00,13:30:00,26.294592196152685,15
Shaul3,17,13:15:00,13:30:00,0,4
Shaul4,17,13:15:00,13:30:00,8.82142875447741,19
Shaul1,17,13:30:00,13:45:00,14.201923756072501,23
Shaul2,17,13:30:00,13:45:00,21.035673756922147,19
Shaul3,17,13:30:00,13:45:00,0,9
Shaul4,17,13:30:00,13:45:00,4.811688411533131,20
Shaul1,17,13:45:00,14:00:00,17.078262744644142,20
Shaul2,17,13:45:00,14:00:00,24.651180183893146,20
Shaul3,17,13:45:00,14:00:00,0,6
Shaul4,17,13:45:00,14:00:00,8.019480685888553,15
Shaul1,17,14:00:00,14:15:00,18.336661052144244,26
Shaul2,17,14:00:00,14:15:00,24.651180183893146,21
Shaul3,17,14:00:00,14:15:00,0,8
Shaul4,17,14:00:00,14:15:00,6.415584548710842,21
Shaul1,17,14:15:00,14:30:00,22.003993262573083,27
Shaul2,17,14:15:00,14:30:00,26.294592196152685,18
Shaul3,17,14:15:00,14:30:00,0,6
Shaul4,17,14:15:00,14:30:00,9.623376823066263,19
Shaul1,17,14:30:00,14:45:00,23.01071190857316,19
Shaul2,17,14:30:00,14:45:00,26.29459219615268,20
Shaul3,17,14:30:00,14:45:00,0,6
Shaul4,17,14:30:00,14:45:00,9.623376823066263,22
Shaul1,17,14:45:00,15:00:00,18.875974612501427,23
Shaul2,17,14:45:00,15:00:00,24.651180183893143,25
Shaul3,17,14:45:00,15:00:00,0,5
Shaul4,17,14:45:00,15:00:00,6.644712568307658,21
Shaul1,17,15:00:00,15:15:00,16.92930947559311,28
Shaul2,17,15:00:00,15:15:00,21.91216016346058,20
Shaul3,17,15:00:00,15:15:00,0,6
Shaul4,17,15:00:00,15:15:00,3.2077922743554206,20
Shaul1,17,15:15:00,15:30:00,17.258033931429875,22
Shaul2,17,15:15:00,15:30:00,19.903545481810024,20
Shaul3,17,15:15:00,15:30:00,0,3
Shaul4,17,15:15:00,15:30:00,8.420454720182981,16
Shaul1,17,15:30:00,15:45:00,21.033228853930154,15
Shaul2,17,15:30:00,15:45:00,20.378308952018337,17
Shaul3,17,15:30:00,15:45:00,0,3
Shaul4,17,15:30:00,15:45:00,9.623376823066263,19
Shaul1,17,15:45:00,16:00:00,13.19732006521108,25
Shaul2,17,15:45:00,16:00:00,11.306674644345659,23
Shaul3,17,15:45:00,16:00:00,0,6
Shaul4,17,15:45:00,16:00:00,9.623376823066264,24
Shaul1,17,16:00:00,16:15:00,14.005558305891165,21
Shaul2,17,16:00:00,16:15:00,13.635102520762908,23
Shaul3,17,16:00:00,16:15:00,0,1
Shaul4,17,16:00:00,16:15:00,9.623376823066263,19
Shaul1,17,16:15:00,16:30:00,13.752495789108178,25
Shaul2,17,16:15:00,16:30:00,20.341788685079234,23
Shaul3,17,16:15:00,16:30:00,0,1
Shaul4,17,16:15:00,16:30:00,8.019480685888553,16
Shaul1,17,16:30:00,16:45:00,21.356816990144466,20
Shaul2,17,16:30:00,16:45:00,26.294592196152692,18
Shaul3,17,16:30:00,16:45:00,0,5
Shaul4,17,16:30:00,16:45:00,9.623376823066263,17
Shaul1,17,16:45:00,17:00:00,16.94985475408291,21
Shaul2,17,16:45:00,17:00:00,21.912160163460573,23
Shaul3,17,16:45:00,17:00:00,0,4
Shaul4,17,16:45:00,17:00:00,8.019480685888553,20
Shaul1,17,17:00:00,17:15:00,22.003993262573086,24
Shaul2,17,17:00:00,17:15:00,26.294592196152685,18
Shaul3,17,17:00:00,17:15:00,0,6
Shaul4,17,17:00:00,17:15:00,6.415584548710842,18
Shaul1,17,17:15:00,17:30:00,21.064953181009997,32
Shaul2,17,17:15:00,17:30:00,26.294592196152685,23
Shaul3,17,17:15:00,17:30:00,0,7
Shaul4,17,17:15:00,17:30:00,9.623376823066264,23
Shaul1,17,17:30:00,17:45:00,23.729796655716072,14
Shaul2,17,17:30:00,17:45:00,19.72094414711452,10
Shaul3,17,17:30:00,17:45:00,0,5
Shaul4,17,17:30:00,17:45:00,6.415584548710842,14
Shaul1,17,17:45:00,18:00:00,21.213000040715883,20
Shaul2,17,17:45:00,18:00:00,26.294592196152685,18
Shaul3,17,17:45:00,18:00:00,5.992911036992531,6
Shaul4,17,17:45:00,18:00:00,8.661039140759637,20
Shaul1,17,18:00:00,18:15:00,17.497728847144177,15
Shaul2,17,18:00:00,18:15:00,26.29459219615269,17
Shaul3,17,18:00:00,18:15:00,0,6
Shaul4,17,18:00:00,18:15:00,8.019480685888553,18
Shaul1,17,18:15:00,18:30:00,20.70964071771585,19
Shaul2,17,18:15:00,18:30:00,23.66513297653742,16
Shaul3,17,18:15:00,18:30:00,0,4
Shaul4,17,18:15:00,18:30:00,9.623376823066263,12
Shaul1,17,18:30:00,18:45:00,19.415288172858606,15
Shaul2,17,18:30:00,18:45:00,26.294592196152685,16
Shaul3,17,18:30:00,18:45:00,0,6
Shaul4,17,18:30:00,18:45:00,9.623376823066263,13
Shaul1,17,18:45:00,19:00:00,20.339825704899493,21
Shaul2,17,18:45:00,19:00:00,26.29459219615269,22
Shaul3,17,18:45:00,19:00:00,0,9
Shaul4,17,18:45:00,19:00:00,5.95732850951721,19
Shaul1,17,19:00:00,19:15:00,24.71036676545641,22
Shaul2,17,19:00:00,19:15:00,26.29459219615268,16
Shaul3,17,19:00:00,19:15:00,0,5
Shaul4,17,19:00:00,19:15:00,6.736363776146385,15
Shaul1,17,19:15:00,19:30:00,25.88705089714481,16
Shaul2,17,19:15:00,19:30:00,26.29459219615269,15
Shaul3,17,19:15:00,19:30:00,0,7
Shaul4,17,19:15:00,19:30:00,4.54437238867018,16
Shaul1,17,19:30:00,19:45:00,23.729796655716072,17
Shaul2,17,19:30:00,19:45:00,26.294592196152692,15
Shaul3,17,19:30:00,19:45:00,0,5
Shaul4,17,19:30:00,19:45:00,7.217532617299697,16
Shaul1,17,19:45:00,20:00:00,25.887050897144807,15
Shaul2,17,19:45:00,20:00:00,26.294592196152692,7
Shaul3,17,19:45:00,20:00:00,0,5
Shaul4,17,19:45:00,20:00:00,9.623376823066263,9
Shaul1,17,20:00:00,20:15:00,25.88705089714481,12
Shaul2,17,20:00:00,20:15:00,26.294592196152692,11
Shaul3,17,20:00:00,20:15:00,0,7
Shaul4,17,20:00:00,20:15:00,7.217532617299697,13
Shaul1,17,20:15:00,20:30:00,25.887050897144807,17
Shaul2,17,20:15:00,20:30:00,26.294592196152692,14
Shaul3,17,20:15:00,20:30:00,5.992911036992531,5
Shaul4,17,20:15:00,20:30:00,8.420454720182981,14
Shaul1,17,20:30:00,20:45:00,25.887050897144807,14
Shaul2,17,20:30:00,20:45:00,0,7
Shaul3,17,20:30:00,20:45:00,0,4
Shaul4,17,20:30:00,20:45:00,7.217532617299697,12
Shaul1,17,20:45:00,21:00:00,25.887050897144807,8
Shaul2,17,20:45:00,21:00:00,26.294592196152692,11
Shaul3,17,20:45:00,21:00:00,0,5
Shaul4,17,20:45:00,21:00:00,8.420454720182981,14
Shaul1,17,21:00:00,21:15:00,25.887050897144807,14
Shaul2,17,21:00:00,21:15:00,26.294592196152692,9
Shaul3,17,21:00:00,21:15:00,0,4
Shaul4,17,21:00:00,21:15:00,9.623376823066263,11
Shaul1,17,21:15:00,21:30:00,25.887050897144807,8
Shaul2,17,21:15:00,21:30:00,26.294592196152692,9
Shaul3,17,21:15:00,21:30:00,0,2
Shaul4,17,21:15:00,21:30:00,9.623376823066263,11
Shaul1,17,21:30:00,21:45:00,25.887050897144807,12
Shaul2,17,21:30:00,21:45:00,26.294592196152692,8
Shaul3,17,21:30:00,21:45:00,0,5
Shaul4,17,21:30:00,21:45:00,0,5
Shaul1,17,21:45:00,22:00:00,25.887050897144807,13
Shaul2,17,21:45:00,22:00:00,0,8
Shaul3,17,21:45:00,22:00:00,0,3
Shaul4,17,21:45:00,22:00:00,0,7
Shaul1,17,22:00:00,22:15:00,0,8
Shaul2,17,22:00:00,22:15:00,19.72094414711452,7
Shaul3,17,22:00:00,22:15:00,0,2
Shaul4,17,22:00:00,22:15:00,8.420454720182981,9
Shaul1,17,22:15:00,22:30:00,25.887050897144807,7
Shaul2,17,22:15:00,22:30:00,26.294592196152692,4
Shaul3,17,22:15:00,22:30:00,0,1
Shaul4,17,22:15:00,22:30:00,9.623376823066263,5
Shaul1,17,22:30:00,22:45:00,25.887050897144807,9
Shaul2,17,22:30:00,22:45:00,26.294592196152692,6
Shaul3,17,22:30:00,22:45:00,0,5
Shaul4,17,22:30:00,22:45:00,7.217532617299697,10
Shaul1,17,22:45:00,23:00:00,25.887050897144807,7
Shaul2,17,22:45:00,23:00:00,0,6
Shaul3,17,22:45:00,23:00:00,0,3
Shaul4,17,22:45:00,23:00:00,7.217532617299697,3
Shaul1,17,23:00:00,23:15:00,25.887050897144807,9
Shaul2,17,23:00:00,23:15:00,26.294592196152692,2
Shaul3,17,23:00:00,23:15:00,0,3
Shaul4,17,23:00:00,23:15:00,7.217532617299697,8
Shaul1,17,23:15:00,23:30:00,12.943525448572403,4
Shaul2,17,23:15:00,23:30:00,26.294592196152692,5
Shaul3,17,23:15:00,23:30:00,0,4
Shaul4,17,23:15:00,23:30:00,7.217532617299697,9
Shaul1,17,23:30:00,23:45:00,25.887050897144807,8
Shaul2,17,23:30:00,23:45:00,26.294592196152692,6
Shaul3,17,23:30:00,23:45:00,0,3
Shaul4,17,23:30:00,23:45:00,9.623376823066263,3
Shaul1,17,23:45:00,23:59:00,0,4
Shaul2,17,23:45:00,23:59:00,0,5
Shaul3,17,23:45:00,23:59:00,0,1
Shaul4,17,23:45:00,23:59:00,8.019480685888553,6
